22.1,1.2
21.6,2.1
21.6,0.6
21.5,0.9
21.2,0.4
20.4,0.7
22.5,0.3
24.6,0.5
26.8,1.2
27.5,0.9
27.3,1.6
27.4,2.8
28.1,3.0
27.8,2.9
26.7,3.4
26.4,3.0
25.8,2.8
25.5,1.8
24.9,2.4
24.5,1.9
25.0,0.4
24.7,0.5
24.2,2.1
23.9,1.4
23.7,1.4
23.5,1.2
23.6,0.7
23.4,1.6
23.3,1.0
23.6,0.3
23.6,1.1
24.5,1.4
25.9,1.5
28.1,1.4
28.2,3.0
28.2,3.6
27.2,3.1
26.6,1.2
25.5,3.5
25.8,2.2
25.0,2.9
24.2,2.4
24.6,1.2
25.3,0.2
25.8,0.2
25.4,0.2
25.4,0.6
25.1,0.4
24.8,1.5
24.9,0.5
25.4,1.1
24.3,0.1
24.6,0.4
24.7,1.2
24.4,1.3
25.4,1.2
26.9,1.3
28.8,1.7
29.4,1.7
28.7,2.6
29.3,3.2
0,0
28.0,3.4
27.0,3.6
26.7,3.1
25.9,3.6
25.2,2.8
25.6,0.6
25.9,0.1
25.8,0.3
25.8,0.2
25.3,0.6
24.6,2.3
24.2,1.7
23.9,1.2
23.9,2.7
23.9,1.8
23.8,2.6
24.9,2.5
25.7,2.7
26.8,3.5
28.1,2.8
28.4,3.3
29.6,2.9
29.5,4.6
28.9,5.1
28.6,4.9
28.4,3.6
28.0,0.9
27.2,1.8
27.1,1.3
26.8,2.4
26.6,2.0
26.4,2.2
26.4,2.1
26.0,0.8
25.8,0.4
25.7,0.2
25.3,1.8
24.7,1.3
24.8,0.4
25.0,0.7
25.6,1.1
26.1,1.8
27.2,1.8
28.2,2.1
28.5,1.3
28.8,1.9
28.9,2.0
29.2,2.3
28.7,3.4
0,0
27.6,2.0
27.3,1.0
26.9,1.7
26.2,1.3
26.6,0.7
26.1,1.0
26.2,0.8
25.3,2.2
25.0,1.4
24.6,2.1
24.4,1.3
25.1,0.9
24.6,0.5
24.2,0.9
25.2,0.7
25.7,1.5
26.8,1.4
27.6,2.6
28.2,2.5
29.2,3.1
29.0,2.9
27.4,4.6
27.9,3.8
27.7,4.3
26.2,4.2
25.4,4.1
0,0
24.7,2.0
23.4,3.2
23.2,2.9
22.4,3.0
21.9,3.6
21.5,3.4
21.6,2.5
21.4,2.7
21.2,2.9
21.2,3.8
21.4,3.6
22.6,2.3
25.2,1.4
27.5,1.1
26.4,3.3
27.4,2.9
27.8,3.0
28.3,3.3
29.1,3.7
0,0
27.8,4.3
27.4,3.3
25.8,3.8
24.9,2.0
24.5,1.6
24.1,0.9
24.1,1.0
24.9,0.3
24.6,2.2
24.8,2.5
25.1,2.8
24.8,3.7
24.3,3.1
24.4,2.8
24.4,2.0
25.0,2.4
27.0,3.2
27.6,2.4
28.3,3.1
28.3,4.8
28.2,3.8
28.3,3.7
28.8,3.5
