25.4,1.8
25.8,1.8
25.7,0.7
25.9,0.5
26.3,0.7
26.4,0.8
27.7,0.6
28.9,1.6
29.6,2.2
31.1,3.8
31.6,3.5
31.8,3.5
31.7,2.6
30.9,5.0
29.4,5.3
27.9,3.5
29.1,1.8
25.8,2.8
25.8,0.1
26.3,1.1
26.8,0.0
26.4,1.6
25.9,1.8
26.1,0.2
25.6,1.0
25.5,0.8
25.2,0.9
25.3,1.4
24.7,2.4
25.6,1.3
26.9,0.5
28.8,0.8
29.9,1.5
30.8,2.5
31.1,2.6
31.0,3.5
30.1,3.9
30.4,5.7
29.5,2.9
28.4,3.2
29.2,0.4
26.4,2.8
26.1,1.2
25.9,1.5
26.1,0.8
26.2,2.5
25.4,4.0
24.8,2.9
25.0,1.4
25.3,1.2
25.6,1.3
25.0,1.1
25.4,1.2
25.6,1.8
26.7,2.5
28.5,2.1
29.9,1.8
30.4,2.6
31.0,3.1
31.8,2.9
32.0,2.7
30.8,4.9
30.5,6.4
30.6,3.4
30.9,3.4
28.3,4.0
27.5,2.5
26.8,2.4
26.7,2.1
26.3,5.3
25.5,2.2
26.0,1.6
25.8,1.6
26.0,1.2
26.6,0.9
25.6,1.3
26.3,0.7
26.1,0.2
27.7,0.6
29.5,1.3
30.0,2.8
31.7,2.0
31.7,1.7
32.4,0.9
31.3,3.4
31.3,3.8
31.0,2.1
28.5,3.8
25.5,2.7
25.8,2.8
25.0,2.1
25.0,1.0
25.9,1.4
26.0,1.1
26.2,1.0
26.1,1.6
26.6,0.5
25.9,0.7
25.7,0.8
25.7,1.2
25.8,0.9
26.2,0.4
26.9,1.0
28.8,1.8
29.4,2.7
30.4,2.9
31.2,2.4
31.0,2.2
31.8,3.1
31.9,2.6
31.4,2.7
30.8,2.6
0,0
29.8,2.3
28.9,2.3
28.5,2.8
28.5,2.2
28.1,2.7
27.9,2.5
27.6,2.5
27.3,1.4
26.8,1.3
27.5,0.8
26.8,0.7
26.7,0.2
26.8,1.1
28.1,0.6
29.6,1.2
30.5,1.2
31.8,1.7
32.0,2.1
31.8,1.9
31.4,1.5
29.9,0.6
29.7,3.6
28.6,1.6
28.7,1.5
27.6,2.2
26.4,2.4
26.3,3.9
25.8,2.0
25.3,3.0
25.3,2.7
25.5,2.3
25.5,3.2
25.4,2.1
25.6,0.7
25.7,1.6
25.8,1.2
25.3,2.3
25.9,1.8
27.5,2.3
29.8,1.0
31.0,0.6
31.7,2.4
32.1,3.3
31.5,2.5
26.6,9.8
0,0
24.5,0.6
25.5,1.4
25.6,3.6
25.0,1.4
25.5,0.2
25.6,0.5
25.6,1.6
24.9,1.9
24.9,1.6
25.1,2.1
25.1,1.3
24.8,1.7
25.1,2.2
25.1,1.7
25.3,1.4
26.2,1.0
27.0,2.2
28.3,1.1
30.2,2.1
30.8,2.2
31.1,2.7
30.5,4.2
30.0,4.2
30.5,4.6
30.4,3.2
24.9,2.0
24.6,1.8
24.8,0.0
25.2,1.6
25.6,0.4
26.0,2.2
25.4,0.5
25.6,2.0
25.6,1.0
25.5,0.8
25.4,1.3
25.2,1.6
25.2,1.3
25.4,1.3
26.3,0.6
27.9,1.3
29.0,1.7
30.3,1.6
30.6,1.9
30.7,3.4
30.6,3.4
30.9,2.2
30.4,3.8
29.8,5.4
29.8,4.3
29.2,2.1
28.8,3.3
28.6,2.2
27.6,2.2
27.1,2.2
27.4,1.3
27.5,1.8
27.3,2.1
27.2,2.5
26.7,2.2
26.7,2.1
26.4,2.3
26.6,2.5
27.4,2.6
28.9,3.5
29.8,4.8
30.7,4.3
31.7,3.9
31.6,3.7
31.3,2.8
30.9,5.9
30.8,5.3
31.0,2.9
30.4,3.3
29.9,4.1
27.1,3.2
26.4,1.5
27.1,1.0
27.3,0.7
27.1,1.5
26.6,1.3
26.5,1.8
26.5,2.2
26.4,1.9
26.3,1.8
26.2,1.3
27.0,0.6
27.5,1.6
29.3,1.2
30.0,3.1
31.3,1.8
32.0,2.6
31.0,4.3
31.0,4.6
31.2,4.9
30.7,5.9
31.1,3.3
31.1,2.2
30.7,3.3
28.7,3.6
28.4,2.0
28.8,0.9
28.8,1.3
28.1,1.3
