28.8,1.2
29.5,1.2
30.2,2.3
30.1,3.1
31.0,3.8
31.6,3.9
32.5,2.9
33.1,2.5
33.5,2.5
33.2,2.7
33.1,2.2
32.4,3.2
31.3,2.4
30.8,2.3
30.4,1.7
29.9,2.9
29.0,2.7
28.9,1.8
28.7,1.5
28.7,1.2
28.6,1.0
28.6,0.6
28.1,1.6
28.1,0.9
28.5,0.8
29.2,0.5
30.3,0.9
29.4,1.7
29.8,2.4
29.8,2.2
30.4,1.9
30.5,1.5
31.6,0.9
30.5,1.5
30.7,0.1
30.2,1.9
29.3,2.8
28.5,2.9
28.2,1.9
27.8,2.5
27.6,2.6
27.4,2.4
